"","scientificname","county","n","recent_collect_date","recent_id_date","recent_date","last_catch_decade","last_catch_20","state","fips"
"1653","Acmaeodera hulli","mower",0,NA,NA,NA,NA,NA,NA,NA
"1654","Acmaeodera hulli","murray",0,NA,NA,NA,NA,NA,NA,NA
"1655","Acmaeodera hulli","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"1656","Acmaeodera hulli","nobles",0,NA,NA,NA,NA,NA,NA,NA
"1657","Acmaeodera hulli","norman",0,NA,NA,NA,NA,NA,NA,NA
"1658","Acmaeodera hulli","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"1659","Acmaeodera hulli","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"1660","Acmaeodera hulli","pennington",0,NA,NA,NA,NA,NA,NA,NA
"1661","Acmaeodera hulli","pine",0,NA,NA,NA,NA,NA,NA,NA
"1662","Acmaeodera hulli","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"1663","Acmaeodera hulli","polk",0,NA,NA,NA,NA,NA,NA,NA
"1664","Acmaeodera hulli","pope",0,NA,NA,NA,NA,NA,NA,NA
"1665","Acmaeodera hulli","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"1666","Acmaeodera hulli","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"1667","Acmaeodera hulli","redwood",0,NA,NA,NA,NA,NA,NA,NA
"1668","Acmaeodera hulli","renville",0,NA,NA,NA,NA,NA,NA,NA
"1669","Acmaeodera hulli","rice",0,NA,NA,NA,NA,NA,NA,NA
"1670","Acmaeodera hulli","rock",0,NA,NA,NA,NA,NA,NA,NA
"1671","Acmaeodera hulli","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"1672","Acmaeodera hulli","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"1673","Acmaeodera hulli","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"1674","Acmaeodera hulli","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"1675","Acmaeodera hulli","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"1676","Acmaeodera hulli","sibley",0,NA,NA,NA,NA,NA,NA,NA
"1677","Acmaeodera hulli","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"1678","Acmaeodera hulli","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"1679","Acmaeodera hulli","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"1680","Acmaeodera hulli","stevens",0,NA,NA,NA,NA,NA,NA,NA
"1681","Acmaeodera hulli","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"1682","Acmaeodera hulli","todd",0,NA,NA,NA,NA,NA,NA,NA
"1683","Acmaeodera hulli","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"1684","Acmaeodera hulli","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"1685","Acmaeodera hulli","wadena",0,NA,NA,NA,NA,NA,NA,NA
"1686","Acmaeodera hulli","waseca",0,NA,NA,NA,NA,NA,NA,NA
"1687","Acmaeodera hulli","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"1688","Acmaeodera hulli","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"1689","Acmaeodera hulli","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"1690","Acmaeodera hulli","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"1691","Acmaeodera hulli","wright",0,NA,NA,NA,NA,NA,NA,NA
"1692","Acmaeodera hulli","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"1693","Acmaeodera jocosa","",0,NA,NA,NA,NA,NA,NA,NA
"1694","Acmaeodera jocosa","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"1695","Acmaeodera jocosa","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"1696","Acmaeodera jocosa","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"1697","Acmaeodera jocosa","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"1698","Acmaeodera jocosa","becker",0,NA,NA,NA,NA,NA,NA,NA
"1699","Acmaeodera jocosa","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"1700","Acmaeodera jocosa","benton",0,NA,NA,NA,NA,NA,NA,NA
"1701","Acmaeodera jocosa","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"1702","Acmaeodera jocosa","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"1703","Acmaeodera jocosa","brown",0,NA,NA,NA,NA,NA,NA,NA
"1704","Acmaeodera jocosa","carlton",0,NA,NA,NA,NA,NA,NA,NA
"1705","Acmaeodera jocosa","carver",0,NA,NA,NA,NA,NA,NA,NA
"1706","Acmaeodera jocosa","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"1707","Acmaeodera jocosa","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"1708","Acmaeodera jocosa","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"1709","Acmaeodera jocosa","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"1710","Acmaeodera jocosa","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"1711","Acmaeodera jocosa","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"1712","Acmaeodera jocosa","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"1713","Acmaeodera jocosa","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"1714","Acmaeodera jocosa","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"1715","Acmaeodera jocosa","dodge",0,NA,NA,NA,NA,NA,NA,NA
"1716","Acmaeodera jocosa","douglas",0,NA,NA,NA,NA,NA,NA,NA
"1717","Acmaeodera jocosa","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"1718","Acmaeodera jocosa","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"1719","Acmaeodera jocosa","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"1720","Acmaeodera jocosa","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"1721","Acmaeodera jocosa","grant",0,NA,NA,NA,NA,NA,NA,NA
"1722","Acmaeodera jocosa","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"1723","Acmaeodera jocosa","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"1724","Acmaeodera jocosa","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"1725","Acmaeodera jocosa","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"1726","Acmaeodera jocosa","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"1727","Acmaeodera jocosa","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"1728","Acmaeodera jocosa","jackson",0,NA,NA,NA,NA,NA,NA,NA
"1729","Acmaeodera jocosa","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"1730","Acmaeodera jocosa","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"1731","Acmaeodera jocosa","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"1732","Acmaeodera jocosa","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"1733","Acmaeodera jocosa","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"1734","Acmaeodera jocosa","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"1735","Acmaeodera jocosa","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"1736","Acmaeodera jocosa","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"1737","Acmaeodera jocosa","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"1738","Acmaeodera jocosa","lyon",0,NA,NA,NA,NA,NA,NA,NA
"1739","Acmaeodera jocosa","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"1740","Acmaeodera jocosa","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"1741","Acmaeodera jocosa","martin",0,NA,NA,NA,NA,NA,NA,NA
"1742","Acmaeodera jocosa","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"1743","Acmaeodera jocosa","meeker",0,NA,NA,NA,NA,NA,NA,NA
"1744","Acmaeodera jocosa","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"1745","Acmaeodera jocosa","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"1746","Acmaeodera jocosa","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"1747","Acmaeodera jocosa","mower",0,NA,NA,NA,NA,NA,NA,NA
"1748","Acmaeodera jocosa","murray",0,NA,NA,NA,NA,NA,NA,NA
"1749","Acmaeodera jocosa","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"1750","Acmaeodera jocosa","nobles",0,NA,NA,NA,NA,NA,NA,NA
"1751","Acmaeodera jocosa","norman",0,NA,NA,NA,NA,NA,NA,NA
"1752","Acmaeodera jocosa","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"1753","Acmaeodera jocosa","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"1754","Acmaeodera jocosa","pennington",0,NA,NA,NA,NA,NA,NA,NA
"1755","Acmaeodera jocosa","pine",0,NA,NA,NA,NA,NA,NA,NA
"1756","Acmaeodera jocosa","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"1757","Acmaeodera jocosa","polk",0,NA,NA,NA,NA,NA,NA,NA
"1758","Acmaeodera jocosa","pope",0,NA,NA,NA,NA,NA,NA,NA
"1759","Acmaeodera jocosa","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"1760","Acmaeodera jocosa","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"1761","Acmaeodera jocosa","redwood",0,NA,NA,NA,NA,NA,NA,NA
"1762","Acmaeodera jocosa","renville",0,NA,NA,NA,NA,NA,NA,NA
"1763","Acmaeodera jocosa","rice",0,NA,NA,NA,NA,NA,NA,NA
"1764","Acmaeodera jocosa","rock",0,NA,NA,NA,NA,NA,NA,NA
"1765","Acmaeodera jocosa","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"1766","Acmaeodera jocosa","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"1767","Acmaeodera jocosa","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"1768","Acmaeodera jocosa","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"1769","Acmaeodera jocosa","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"1770","Acmaeodera jocosa","sibley",0,NA,NA,NA,NA,NA,NA,NA
"1771","Acmaeodera jocosa","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"1772","Acmaeodera jocosa","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"1773","Acmaeodera jocosa","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"1774","Acmaeodera jocosa","stevens",0,NA,NA,NA,NA,NA,NA,NA
"1775","Acmaeodera jocosa","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"1776","Acmaeodera jocosa","todd",0,NA,NA,NA,NA,NA,NA,NA
"1777","Acmaeodera jocosa","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"1778","Acmaeodera jocosa","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"1779","Acmaeodera jocosa","wadena",0,NA,NA,NA,NA,NA,NA,NA
"1780","Acmaeodera jocosa","waseca",0,NA,NA,NA,NA,NA,NA,NA
"1781","Acmaeodera jocosa","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"1782","Acmaeodera jocosa","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"1783","Acmaeodera jocosa","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"1784","Acmaeodera jocosa","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"1785","Acmaeodera jocosa","wright",0,NA,NA,NA,NA,NA,NA,NA
"1786","Acmaeodera jocosa","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"1787","Acmaeodera knowltoni","",0,NA,NA,NA,NA,NA,NA,NA
"1788","Acmaeodera knowltoni","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"1789","Acmaeodera knowltoni","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"1790","Acmaeodera knowltoni","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"1791","Acmaeodera knowltoni","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"1792","Acmaeodera knowltoni","becker",0,NA,NA,NA,NA,NA,NA,NA
"1793","Acmaeodera knowltoni","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"1794","Acmaeodera knowltoni","benton",0,NA,NA,NA,NA,NA,NA,NA
"1795","Acmaeodera knowltoni","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"1796","Acmaeodera knowltoni","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"1797","Acmaeodera knowltoni","brown",0,NA,NA,NA,NA,NA,NA,NA
"1798","Acmaeodera knowltoni","carlton",0,NA,NA,NA,NA,NA,NA,NA
"1799","Acmaeodera knowltoni","carver",0,NA,NA,NA,NA,NA,NA,NA
"1800","Acmaeodera knowltoni","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"1801","Acmaeodera knowltoni","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"1802","Acmaeodera knowltoni","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"1803","Acmaeodera knowltoni","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"1804","Acmaeodera knowltoni","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"1805","Acmaeodera knowltoni","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"1806","Acmaeodera knowltoni","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"1807","Acmaeodera knowltoni","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"1808","Acmaeodera knowltoni","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"1809","Acmaeodera knowltoni","dodge",0,NA,NA,NA,NA,NA,NA,NA
"1810","Acmaeodera knowltoni","douglas",0,NA,NA,NA,NA,NA,NA,NA
"1811","Acmaeodera knowltoni","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"1812","Acmaeodera knowltoni","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"1813","Acmaeodera knowltoni","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"1814","Acmaeodera knowltoni","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"1815","Acmaeodera knowltoni","grant",0,NA,NA,NA,NA,NA,NA,NA
"1816","Acmaeodera knowltoni","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"1817","Acmaeodera knowltoni","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"1818","Acmaeodera knowltoni","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"1819","Acmaeodera knowltoni","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"1820","Acmaeodera knowltoni","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"1821","Acmaeodera knowltoni","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"1822","Acmaeodera knowltoni","jackson",0,NA,NA,NA,NA,NA,NA,NA
"1823","Acmaeodera knowltoni","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"1824","Acmaeodera knowltoni","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"1825","Acmaeodera knowltoni","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"1826","Acmaeodera knowltoni","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"1827","Acmaeodera knowltoni","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"1828","Acmaeodera knowltoni","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"1829","Acmaeodera knowltoni","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"1830","Acmaeodera knowltoni","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"1831","Acmaeodera knowltoni","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"1832","Acmaeodera knowltoni","lyon",0,NA,NA,NA,NA,NA,NA,NA
"1833","Acmaeodera knowltoni","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"1834","Acmaeodera knowltoni","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"1835","Acmaeodera knowltoni","martin",0,NA,NA,NA,NA,NA,NA,NA
"1836","Acmaeodera knowltoni","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"1837","Acmaeodera knowltoni","meeker",0,NA,NA,NA,NA,NA,NA,NA
"1838","Acmaeodera knowltoni","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"1839","Acmaeodera knowltoni","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"1840","Acmaeodera knowltoni","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"1841","Acmaeodera knowltoni","mower",0,NA,NA,NA,NA,NA,NA,NA
"1842","Acmaeodera knowltoni","murray",0,NA,NA,NA,NA,NA,NA,NA
"1843","Acmaeodera knowltoni","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"1844","Acmaeodera knowltoni","nobles",0,NA,NA,NA,NA,NA,NA,NA
"1845","Acmaeodera knowltoni","norman",0,NA,NA,NA,NA,NA,NA,NA
"1846","Acmaeodera knowltoni","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"1847","Acmaeodera knowltoni","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"1848","Acmaeodera knowltoni","pennington",0,NA,NA,NA,NA,NA,NA,NA
"1849","Acmaeodera knowltoni","pine",0,NA,NA,NA,NA,NA,NA,NA
"1850","Acmaeodera knowltoni","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"1851","Acmaeodera knowltoni","polk",0,NA,NA,NA,NA,NA,NA,NA
"1852","Acmaeodera knowltoni","pope",0,NA,NA,NA,NA,NA,NA,NA
"1853","Acmaeodera knowltoni","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"1854","Acmaeodera knowltoni","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"1855","Acmaeodera knowltoni","redwood",0,NA,NA,NA,NA,NA,NA,NA
"1856","Acmaeodera knowltoni","renville",0,NA,NA,NA,NA,NA,NA,NA
"1857","Acmaeodera knowltoni","rice",0,NA,NA,NA,NA,NA,NA,NA
"1858","Acmaeodera knowltoni","rock",0,NA,NA,NA,NA,NA,NA,NA
"1859","Acmaeodera knowltoni","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"1860","Acmaeodera knowltoni","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"1861","Acmaeodera knowltoni","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"1862","Acmaeodera knowltoni","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"1863","Acmaeodera knowltoni","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"1864","Acmaeodera knowltoni","sibley",0,NA,NA,NA,NA,NA,NA,NA
"1865","Acmaeodera knowltoni","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"1866","Acmaeodera knowltoni","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"1867","Acmaeodera knowltoni","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"1868","Acmaeodera knowltoni","stevens",0,NA,NA,NA,NA,NA,NA,NA
"1869","Acmaeodera knowltoni","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"1870","Acmaeodera knowltoni","todd",0,NA,NA,NA,NA,NA,NA,NA
"1871","Acmaeodera knowltoni","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"1872","Acmaeodera knowltoni","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"1873","Acmaeodera knowltoni","wadena",0,NA,NA,NA,NA,NA,NA,NA
"1874","Acmaeodera knowltoni","waseca",0,NA,NA,NA,NA,NA,NA,NA
"1875","Acmaeodera knowltoni","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"1876","Acmaeodera knowltoni","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"1877","Acmaeodera knowltoni","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"1878","Acmaeodera knowltoni","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"1879","Acmaeodera knowltoni","wright",0,NA,NA,NA,NA,NA,NA,NA
"1880","Acmaeodera knowltoni","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"1881","Acmaeodera labyrinthica","",0,NA,NA,NA,NA,NA,NA,NA
"1882","Acmaeodera labyrinthica","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"1883","Acmaeodera labyrinthica","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"1884","Acmaeodera labyrinthica","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"1885","Acmaeodera labyrinthica","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"1886","Acmaeodera labyrinthica","becker",0,NA,NA,NA,NA,NA,NA,NA
"1887","Acmaeodera labyrinthica","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"1888","Acmaeodera labyrinthica","benton",0,NA,NA,NA,NA,NA,NA,NA
"1889","Acmaeodera labyrinthica","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"1890","Acmaeodera labyrinthica","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"1891","Acmaeodera labyrinthica","brown",0,NA,NA,NA,NA,NA,NA,NA
"1892","Acmaeodera labyrinthica","carlton",0,NA,NA,NA,NA,NA,NA,NA
"1893","Acmaeodera labyrinthica","carver",0,NA,NA,NA,NA,NA,NA,NA
"1894","Acmaeodera labyrinthica","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"1895","Acmaeodera labyrinthica","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"1896","Acmaeodera labyrinthica","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"1897","Acmaeodera labyrinthica","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"1898","Acmaeodera labyrinthica","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"1899","Acmaeodera labyrinthica","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"1900","Acmaeodera labyrinthica","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"1901","Acmaeodera labyrinthica","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"1902","Acmaeodera labyrinthica","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"1903","Acmaeodera labyrinthica","dodge",0,NA,NA,NA,NA,NA,NA,NA
"1904","Acmaeodera labyrinthica","douglas",0,NA,NA,NA,NA,NA,NA,NA
"1905","Acmaeodera labyrinthica","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"1906","Acmaeodera labyrinthica","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
